scenario,waypoint,label,x,y,status,duration_s,mode_switches,stop_latency_s,resume_latency_s
obstacle,1,navigate_to_aisle1,-6.0,-10.0,SUCCEEDED,22.55,0,,
obstacle,2,aisle1_mid,-6.0,-2.0,SUCCEEDED,36.7,0,,
obstacle,0,OBSTACLE_TAKEOVER_TEST,-6.0,5.0,OBSTACLE_OVERRIDE,9.48,2,0.0011,0.4599
obstacle,3,aisle1_top,-6.0,5.0,SUCCEEDED,20.45,0,,
obstacle,4,cross_to_aisle2,-2.0,5.0,SUCCEEDED,17.51,0,,
obstacle,5,aisle2_mid,-2.0,-2.0,SUCCEEDED,28.56,0,,
obstacle,6,return_near_spawn,-6.0,-8.0,SUCCEEDED,34.06,0,,
